id,generated_code,comments,identifiers,literals,docstring,Notes
636767611a6d9265ec018112,"@Override
protected V proporcionarSiguienteVertice() {
    // Implementación del método para proporcionar el siguiente vértice
    // Aquí se debe incluir la lógica específica para determinar el siguiente vértice
    // Por ejemplo, se puede utilizar una lista o un conjunto de vértices y devolver el siguiente en la secuencia

    // Suponiendo que hay una lista de vértices llamada 'vertices' y un índice 'indiceActual'
    if (indiceActual < vertices.size() - 1) {
        indiceActual++;
        return vertices.get(indiceActual);
    } else {
        // Si no hay más vértices, se puede devolver null o lanzar una excepción
        return null; // o lanzar una excepción según sea necesario
    }
}",spanish,english,none,spanish,
636767131a6d9265ec017b23,"public class LineNumberManager {
    
    private int lineNumber;

    /** 
     * Agrega un número de línea de origen correspondiente a esta etiqueta.
     * @param lineNumber un número de línea de origen (que debe ser estrictamente positivo).
     */
    final void addLineNumber(final int lineNumber) {
        if (lineNumber <= 0) {
            throw new IllegalArgumentException(""El número de línea debe ser estrictamente positivo."");
        }
        this.lineNumber = lineNumber;
    }

    public int getLineNumber() {
        return lineNumber;
    }

    public static void main(String[] args) {
        LineNumberManager manager = new LineNumberManager();
        manager.addLineNumber(5);
        System.out.println(""Número de línea agregado: "" + manager.getLineNumber());
    }
}",none,english,spanish,spanish,
6367675a1a6d9265ec018010,"public class Bucket {
    // Assuming there is a structure to hold the elements of the bucket
    private List<Object> elements;

    public Bucket() {
        elements = new ArrayList<>();
    }

    /** 
     * Elimina este bucket de la estructura de datos.
     */
    void removeSelf() {
        // Logic to remove this bucket from its parent structure
        // This is a placeholder as the actual removal logic depends on the parent structure
        // For example, if this bucket is part of a list of buckets in a parent class:
        // parent.remove(this);
        
        // Clear the elements in the bucket
        elements.clear();
    }
}",english,english,none,spanish,
636767dd1a6d9265ec0186f3,"public class ColumnName {

    /**
     * Mantener el mismo reemplazo de nombre que {@link ColumnName#overrideName(String,String)}
     * @param oldName el nombre a ser reemplazado.
     * @param newName el nombre a utilizar en el nivel de almacenamiento.
     */
    public void overrideName(String oldName, String newName) {
        // Implementación del método para reemplazar el nombre
        // Aquí se puede agregar la lógica para manejar el reemplazo de nombres
        System.out.println(""Reemplazando el nombre: "" + oldName + "" con "" + newName);
        // Ejemplo de lógica de reemplazo (puede ser diferente según el contexto)
        // Se podría almacenar en un mapa, base de datos, etc.
    }

    public static void main(String[] args) {
        ColumnName columnName = new ColumnName();
        columnName.overrideName(""nombreAntiguo"", ""nombreNuevo"");
    }
}",spanish,english,spanish,spanish,
636767631a6d9265ec018171,"class ListNodeImpl<E> {
    E value;
    ListNodeImpl<E> next;
    ListNodeImpl<E> prev;

    ListNodeImpl(E value) {
        this.value = value;
    }
}

public class LinkedList<E> {
    private ListNodeImpl<E> head;
    private ListNodeImpl<E> tail;

    /** 
     * Elimina el {@code node} no nulo de la lista. 
     */
    private boolean unlink(ListNodeImpl<E> node) {
        if (node == null) {
            return false;
        }

        if (node.prev != null) {
            node.prev.next = node.next;
        } else {
            head = node.next; // node is head
        }

        if (node.next != null) {
            node.next.prev = node.prev;
        } else {
            tail = node.prev; // node is tail
        }

        node.next = null;
        node.prev = null;
        return true;
    }
}",english,english,none,spanish,
636767de1a6d9265ec018726,"import java.util.ArrayList;
import java.util.List;

public class SequenceRangeBuilder {

    /** 
     * construir el rango de secuencias del segmento de perfiles actuales
     */
    public List<SequenceRange> buildSequenceRanges() {
        List<SequenceRange> sequenceRanges = new ArrayList<>();
        
        // Aquí se puede agregar la lógica para construir los rangos de secuencias
        // Por ejemplo, se puede simular la creación de algunos rangos de secuencias
        sequenceRanges.add(new SequenceRange(1, 10));
        sequenceRanges.add(new SequenceRange(11, 20));
        sequenceRanges.add(new SequenceRange(21, 30));
        
        return sequenceRanges;
    }

    public static void main(String[] args) {
        SequenceRangeBuilder builder = new SequenceRangeBuilder();
        List<SequenceRange> ranges = builder.buildSequenceRanges();
        for (SequenceRange range : ranges) {
            System.out.println(range);
        }
    }
}

class SequenceRange {
    private int start;
    private int end;

    public SequenceRange(int start, int end) {
        this.start = start;
        this.end = end;
    }

    @Override
    public String toString() {
        return ""SequenceRange{"" +
                ""start="" + start +
                "", end="" + end +
                '}';
    }
}",spanish,english,english,spanish,
6367667c1a6d9265ec0173f7,"public class ByteArrayChecker {

    private Object body;

    public ByteArrayChecker(Object body) {
        this.body = body;
    }

    /** 
     * Verdadero si el cuerpo es un arreglo de bytes
     * @return Verdadero si el cuerpo es un arreglo de bytes
     */
    public boolean hasBytes() {
        return body instanceof byte[];
    }

    public static void main(String[] args) {
        ByteArrayChecker checker1 = new ByteArrayChecker(new byte[]{1, 2, 3});
        System.out.println(checker1.hasBytes()); // true

        ByteArrayChecker checker2 = new ByteArrayChecker(""Not a byte array"");
        System.out.println(checker2.hasBytes()); // false
    }
}",none,english,english,spanish,
6367676c1a6d9265ec018220,"public class FileUtils {

    /** 
     * Elimina la extensión del nombre de archivo de la ruta dada, por ejemplo, ""mypath/myfile.txt"" -> ""mypath/myfile"".
     * @param path la ruta del archivo (puede ser <code>null</code>)
     * @return la ruta con la extensión del nombre de archivo eliminada, o <code>null</code> si no hay ninguna
     */
    public static String stripFilenameExtension(String path) {
        if (path == null) {
            return null;
        }
        
        int lastDotIndex = path.lastIndexOf('.');
        int lastSlashIndex = Math.max(path.lastIndexOf('/'), path.lastIndexOf('\\'));
        
        if (lastDotIndex > lastSlashIndex) {
            return path.substring(0, lastDotIndex);
        }
        
        return path; // No extension found
    }

    public static void main(String[] args) {
        // Test cases
        System.out.println(stripFilenameExtension(""mypath/myfile.txt"")); // Output: mypath/myfile
        System.out.println(stripFilenameExtension(""mypath/myfile""));     // Output: mypath/myfile
        System.out.println(stripFilenameExtension(null));                // Output: null
        System.out.println(stripFilenameExtension(""mypath/myfile.""));    // Output: mypath/myfile
        System.out.println(stripFilenameExtension(""mypath/myfile.tar.gz"")); // Output: mypath/myfile.tar
    }
}",english,english,english,spanish,
636766fe1a6d9265ec017838,"public class CharacterArrayConverter {

    /** 
     * <p>Convierte un array de objetos ""Character"" a primitivos.</p> 
     * <p>Este método devuelve <code>null</code> para un arreglo de entrada <code>null</code>.</p>
     * @param array  un arreglo de <code>Character</code>, puede ser <code>null</code>
     * @return un arreglo de <code>char</code>, <code>null</code> si el arreglo de entrada es nulo
     * @throws NullPointerException si el contenido del arreglo es <code>null</code>
     */
    public static char[] toPrimitive(final Character[] array) {
        if (array == null) {
            return null;
        }
        char[] result = new char[array.length];
        for (int i = 0; i < array.length; i++) {
            if (array[i] == null) {
                throw new NullPointerException(""El contenido del arreglo no puede ser nulo"");
            }
            result[i] = array[i];
        }
        return result;
    }

    public static void main(String[] args) {
        Character[] charArray = { 'a', 'b', 'c' };
        char[] primitiveArray = toPrimitive(charArray);
        for (char c : primitiveArray) {
            System.out.print(c + "" "");
        }
    }
}",none,english,spanish,spanish,
636766fa1a6d9265ec01779c,"public class TokenParser {
    
    /**
     * Analiza un token hasta que se encuentra con cualquiera de los terminadores dados.
     * @param terminators el arreglo de caracteres terminadores. Cualquiera de estos caracteres, al ser encontrado, indica el final del token.
     * @return el token
     */
    private String parseToken(final char[] terminators) {
        StringBuilder token = new StringBuilder();
        int ch;
        
        try {
            while ((ch = System.in.read()) != -1) {
                char currentChar = (char) ch;
                if (isTerminator(currentChar, terminators)) {
                    break;
                }
                token.append(currentChar);
            }
        } catch (IOException e) {
            e.printStackTrace();
        }
        
        return token.toString();
    }
    
    private boolean isTerminator(char currentChar, char[] terminators) {
        for (char terminator : terminators) {
            if (currentChar == terminator) {
                return true;
            }
        }
        return false;
    }
    
    public static void main(String[] args) {
        TokenParser parser = new TokenParser();
        char[] terminators = {' ', '\n', '\t', ',', '.'};
        String token = parser.parseToken(terminators);
        System.out.println(""Parsed token: "" + token);
    }
}",none,english,english,spanish,
636767691a6d9265ec0181a7,"public class StringManipulator {

    /** 
     * Elimina todas las ocurrencias del carácter inicial proporcionado de la cadena dada.
     * @param str la cadena a verificar
     * @param leadingCharacter el carácter inicial que se debe eliminar
     * @return la cadena sin el carácter inicial
     */
    public static String trimLeadingCharacter(String str, char leadingCharacter) {
        if (str == null || str.isEmpty()) {
            return str;
        }
        
        int startIndex = 0;
        while (startIndex < str.length() && str.charAt(startIndex) == leadingCharacter) {
            startIndex++;
        }
        
        return str.substring(startIndex);
    }

    public static void main(String[] args) {
        String result = trimLeadingCharacter(""aaabbbccc"", 'a');
        System.out.println(result); // Output: bbbccc
    }
}",english,english,english,spanish,
636767041a6d9265ec01790f,"public class ArrayConverter {
    
    /** 
     * <p>Convierte un arreglo de enteros primitivos a objetos.</p> 
     * <p>Este método devuelve <code>null</code> para un arreglo de entrada <code>null</code>.</p>
     * @param array  un arreglo de <code>int</code>
     * @return un arreglo de <code>Integer</code>, <code>null</code> si el arreglo de entrada es nulo
     */
    public static Integer[] toObject(final int[] array) {
        if (array == null) {
            return null;
        }
        
        Integer[] result = new Integer[array.length];
        for (int i = 0; i < array.length; i++) {
            result[i] = Integer.valueOf(array[i]);
        }
        return result;
    }

    public static void main(String[] args) {
        int[] primitiveArray = {1, 2, 3, 4, 5};
        Integer[] objectArray = toObject(primitiveArray);
        
        // Print the result
        for (Integer num : objectArray) {
            System.out.print(num + "" "");
        }
    }
}",english,english,none,spanish,
636766fa1a6d9265ec0177a4,"public class ArrayConverter {
    
    /** 
     * <p>Convierte un arreglo de primitivos double a objetos.</p> 
     * <p>Este método devuelve <code>null</code> para un arreglo de entrada <code>null</code>.</p>
     * @param array  un arreglo de <code>double</code>
     * @return un arreglo de <code>Double</code>, <code>null</code> si el arreglo de entrada es nulo
     */
    public static Double[] toObject(final double[] array) {
        if (array == null) {
            return null;
        }
        
        Double[] objectArray = new Double[array.length];
        for (int i = 0; i < array.length; i++) {
            objectArray[i] = array[i]; // Autoboxing from double to Double
        }
        return objectArray;
    }

    public static void main(String[] args) {
        double[] primitiveArray = {1.0, 2.0, 3.0};
        Double[] objectArray = toObject(primitiveArray);
        
        // Print the result
        for (Double d : objectArray) {
            System.out.println(d);
        }
    }
}",none,english,english,spanish,
636767461a6d9265ec017d0e,"import java.util.ArrayList;
import java.util.List;
import javafx.util.Pair;

public class SuffixSumCalculator {

    /** 
     * Calcula una suma de sufijos de los {@code bounds}. Devuelve la suma de sufijos calculada y la suma de todos los elementos en la {@code lista de bounds}.
     * @param bounds lista de enteros.
     * @return par calculado de la lista de suma de sufijos y la suma de todos los elementos.
     */
    private Pair<List<Integer>, Long> computeSuffixSum(List<Integer> bounds) {
        List<Integer> suffixSums = new ArrayList<>();
        long totalSum = 0;
        
        // Calculate total sum and suffix sums
        for (int i = bounds.size() - 1; i >= 0; i--) {
            totalSum += bounds.get(i);
            suffixSums.add(0, totalSum); // Add to the front to maintain order
        }
        
        return new Pair<>(suffixSums, totalSum);
    }
}",english,english,none,spanish,
636767491a6d9265ec017d90,"public class ArrayUtils {
    /** 
     * Invierte el orden de los elementos en el rango especificado dentro del arreglo dado.
     * @param <V> el tipo de elementos en el arreglo
     * @param arr el arreglo
     * @param from el índice del primer elemento (inclusive) dentro del rango a invertir
     * @param to el índice del último elemento (inclusive) dentro del rango a invertir
     */
    public static final <V> void reverse(V[] arr, int from, int to) {
        if (arr == null || from < 0 || to >= arr.length || from >= to) {
            throw new IllegalArgumentException(""Invalid indices or array is null"");
        }
        
        while (from < to) {
            V temp = arr[from];
            arr[from] = arr[to];
            arr[to] = temp;
            from++;
            to--;
        }
    }

    public static void main(String[] args) {
        Integer[] array = {1, 2, 3, 4, 5};
        reverse(array, 1, 3);
        for (Integer num : array) {
            System.out.print(num + "" "");
        }
    }
}",none,english,english,spanish,
6367674a1a6d9265ec017da9,"import java.util.NoSuchElementException;

class ListNode<E> {
    E data;
    ListNode<E> next;
    ListNode<E> prev;

    ListNode(E data) {
        this.data = data;
    }
}

class DoublyLinkedList<E> {
    private ListNode<E> head;
    private ListNode<E> tail;

    public void addListNode(ListNode<E> node) {
        if (node == null) {
            throw new IllegalArgumentException(""Node cannot be null"");
        }
        if (head == null) {
            head = node;
            tail = node;
        } else {
            tail.next = node;
            node.prev = tail;
            tail = node;
        }
    }

    public void removeListNode(ListNode<E> node) {
        if (node == null || head == null) {
            throw new NoSuchElementException(""Node not found or list is empty"");
        }
        if (node == head) {
            head = head.next;
            if (head != null) {
                head.prev = null;
            }
        } else {
            node.prev.next = node.next;
        }
        if (node == tail) {
            tail = tail.prev;
            if (tail != null) {
                tail.next = null;
            }
        } else {
            if (node.next != null) {
                node.next.prev = node.prev;
            }
        }
        node.next = null;
        node.prev = null;
    }

    private void moveAllListNodes(DoublyLinkedList<E> list) {
        if (list == null || list.head == null) {
            return;
        }
        ListNode<E> current = list.head;
        while (current != null) {
            ListNode<E> nextNode = current.next;
            removeListNode(current);
            addListNode(current);
            current = nextNode;
        }
    }
}",none,english,english,spanish,
636767151a6d9265ec017b6b,"public class StringUtils {

    /** 
     * <p>Verifica si una cadena comienza con un prefijo especificado (opcionalmente sin distinguir entre mayúsculas y minúsculas).</p>
     * @see String#startsWith(String)
     * @param str  la cadena a verificar, puede ser nula
     * @param prefix el prefijo a encontrar, puede ser nulo
     * @param ignoreCase indica si la comparación debe ignorar las mayúsculas y minúsculas (sin distinguir entre mayúsculas y minúsculas) o no.
     * @return <code>true</code> si la cadena comienza con el prefijo o ambos son <code>null</code>
     */
    private static boolean startsWith(final String str, final String prefix, final boolean ignoreCase) {
        if (str == null && prefix == null) {
            return true;
        }
        if (str == null || prefix == null) {
            return false;
        }
        if (ignoreCase) {
            return str.toLowerCase().startsWith(prefix.toLowerCase());
        } else {
            return str.startsWith(prefix);
        }
    }

    public static void main(String[] args) {
        System.out.println(startsWith(""HelloWorld"", ""Hello"", false)); // true
        System.out.println(startsWith(""HelloWorld"", ""hello"", true));  // true
        System.out.println(startsWith(""HelloWorld"", ""World"", false)); // false
        System.out.println(startsWith(null, null, false));            // true
        System.out.println(startsWith(null, ""Hello"", false));         // false
    }
}",english,english,english,spanish,
636766fe1a6d9265ec01781c,"public class CharUtils {
    private static final Character[] cache = new Character[128];

    static {
        for (int i = 0; i < cache.length; i++) {
            cache[i] = (char) i;
        }
    }

    /**
     * <p>Convierte el carácter a un objeto ""Character"".</p> 
     * <p>Para caracteres ASCII de 7 bits, utiliza una caché que devolverá el mismo objeto ""Character"" cada vez.</p> 
     * <pre> CharUtils.toCharacterObject(' ')  = ' ' 
     * CharUtils.toCharacterObject('A')  = 'A' </pre>
     * @param ch  el carácter a convertir
     * @return un objeto ""Character"" del carácter especificado
     */
    public static Character toCharacterObject(final char ch) {
        if (ch >= 0 && ch < 128) {
            return cache[ch];
        }
        return new Character(ch);
    }

    public static void main(String[] args) {
        System.out.println(toCharacterObject(' ')); // Output: ' '
        System.out.println(toCharacterObject('A')); // Output: 'A'
        System.out.println(toCharacterObject((char) 200)); // Output: 'È'
    }
}",english,english,english,spanish,
636766fb1a6d9265ec0177c1,"public class CharUtils {
    /** 
     * <p>Verifica si el carácter es una letra mayúscula alfabética ASCII de 7 bits.</p> 
     * <pre> 
     * CharUtils.isAsciiAlphaUpper('a')  = false 
     * CharUtils.isAsciiAlphaUpper('A')  = true 
     * CharUtils.isAsciiAlphaUpper('3')  = false 
     * CharUtils.isAsciiAlphaUpper('-')  = false 
     * CharUtils.isAsciiAlphaUpper('\n') = false 
     * CharUtils.isAsciiAlphaUpper('&copy;') = false 
     * </pre>
     * @param ch  el carácter a verificar
     * @return true si está entre 65 y 90 inclusive
     */
    public static boolean isAsciiAlphaUpper(final char ch) {
        return ch >= 65 && ch <= 90;
    }

    public static void main(String[] args) {
        System.out.println(isAsciiAlphaUpper('a')); // false
        System.out.println(isAsciiAlphaUpper('A')); // true
        System.out.println(isAsciiAlphaUpper('3')); // false
        System.out.println(isAsciiAlphaUpper('-')); // false
        System.out.println(isAsciiAlphaUpper('\n')); // false
        System.out.println(isAsciiAlphaUpper('&')); // false
    }
}",english,english,english,spanish,
636767781a6d9265ec018250,"import org.apache.log4j.spi.LoggingEvent;
import org.apache.log4j.spi.Filter;

public class LogFilter {

    /**
     * Devuelve {@link Filter#NEUTRAL} si no hay coincidencia de cadena.
     */
    public int decide(LoggingEvent event) {
        // Implementación de la lógica para decidir el filtro
        // Aquí se puede agregar la lógica para verificar coincidencias de cadena
        // Por ahora, simplemente devolvemos Filter.NEUTRAL si no hay coincidencia

        // Suponiendo que no hay coincidencia de cadena
        return Filter.NEUTRAL;
    }
}",spanish,english,none,spanish,
636766861a6d9265ec017553,"import java.util.HashSet;
import java.util.Set;

public class Template {
    private Set<String> templateVariables;

    public Template() {
        this.templateVariables = new HashSet<>();
    }

    public void addTemplateVariable(String name) {
        templateVariables.add(name);
    }

    /** 
     * Determina si una variable de plantilla es un miembro de esta plantilla.
     * @param name nombre La variable de plantilla.
     * @return true si la variable de plantilla es un miembro de la plantilla, de lo contrario false.
     */
    public final boolean isTemplateVariablePresent(String name) {
        return templateVariables.contains(name);
    }

    public static void main(String[] args) {
        Template template = new Template();
        template.addTemplateVariable(""var1"");
        template.addTemplateVariable(""var2"");

        System.out.println(template.isTemplateVariablePresent(""var1"")); // true
        System.out.println(template.isTemplateVariablePresent(""var3"")); // false
    }
}",english,english,english,spanish,
636767071a6d9265ec017962,"import org.apache.commons.beanutils.BeanMap;

public class BeanMapUtil {

    /** 
     * Coloca todas las propiedades escribibles del BeanMap dado en este BeanMap. 
     * Las propiedades de solo lectura y de solo escritura serán ignoradas.
     * @param map  el BeanMap cuyas propiedades se van a colocar
     */
    public void putAllWriteable(BeanMap map) {
        if (map == null) {
            throw new IllegalArgumentException(""El BeanMap no puede ser nulo"");
        }

        for (Object property : map.keySet()) {
            if (map.getPropertyType(property).isAssignableFrom(Object.class)) {
                // Ignorar propiedades de solo lectura
                if (map.isWriteable(property)) {
                    // Aquí se puede agregar la lógica para colocar la propiedad en el BeanMap actual
                    // Por ejemplo, se podría establecer un valor predeterminado o copiar el valor de otro BeanMap
                    // map.put(property, someValue); // someValue debe ser definido según la lógica deseada
                }
            }
        }
    }
}",spanish,english,spanish,spanish,
6367670a1a6d9265ec0179d9,"public class StringUtils {
    
    /** 
     * Obtiene la longitud de una cadena o <code>0</code> si la cadena es <code>null</code>.
     * @param str una cadena o <code>null</code>
     * @return longitud de la cadena o <code>0</code> si la cadena es <code>null</code>.
     * @since 2.4
     */
    public static int length(final String str) {
        return str == null ? 0 : str.length();
    }

    public static void main(String[] args) {
        System.out.println(length(""Hello"")); // Output: 5
        System.out.println(length(null));     // Output: 0
    }
}",english,english,english,spanish,
636767ab1a6d9265ec018676,"public class HexDigitChecker {

    /** 
     * ¿Es este un dígito hexadecimal?
     */
    private static boolean esHex(final char c) {
        return (c >= '0' && c <= '9') || (c >= 'A' && c <= 'F') || (c >= 'a' && c <= 'f');
    }

    public static void main(String[] args) {
        // Pruebas
        System.out.println(esHex('A')); // true
        System.out.println(esHex('g')); // false
        System.out.println(esHex('3')); // true
        System.out.println(esHex('f')); // true
        System.out.println(esHex('Z')); // false
    }
}",both,english,english,spanish,
636766f81a6d9265ec017748,"import java.util.Base64;

public class Base64Decoder {
    /** 
     * Decodificación de una cadena a una cadena siguiendo la norma Base64. 
     */
    public static String base64Decode(final String s) {
        if (s == null || s.isEmpty()) {
            return """";
        }
        byte[] decodedBytes = Base64.getDecoder().decode(s);
        return new String(decodedBytes);
    }

    public static void main(String[] args) {
        String encodedString = ""SGVsbG8gV29ybGQ=""; // ""Hello World"" in Base64
        String decodedString = base64Decode(encodedString);
        System.out.println(decodedString); // Output: Hello World
    }
}",english,english,english,spanish,
636766f11a6d9265ec017663,"public class ArrayLengthChecker {
    
    /** 
     * <p>Verifica si dos arreglos tienen la misma longitud, tratando los arreglos <code>null</code> como longitud <code>0</code>.</p>
     * @param array1 el primer arreglo, puede ser <code>null</code>
     * @param array2 el segundo arreglo, puede ser <code>null</code>
     * @return <code>true</code> si la longitud de los arreglos coincide, tratando <code>null</code> como un arreglo vacío
     */
    public static boolean isSameLength(final double[] array1, final double[] array2) {
        int length1 = (array1 == null) ? 0 : array1.length;
        int length2 = (array2 == null) ? 0 : array2.length;
        return length1 == length2;
    }

    public static void main(String[] args) {
        double[] arr1 = {1.0, 2.0, 3.0};
        double[] arr2 = {4.0, 5.0, 6.0};
        double[] arr3 = null;
        
        System.out.println(isSameLength(arr1, arr2)); // true
        System.out.println(isSameLength(arr1, arr3)); // false
        System.out.println(isSameLength(arr3, arr3)); // true
    }
}",english,english,english,spanish,
6367667d1a6d9265ec0173ff,"import javax.servlet.http.HttpServletRequest;

public class MeteorLookup {

    /**
     * Recupera una instancia de {@link Meteor} basada en el {@link HttpServletRequest}.
     * @param r {@link HttpServletRequest}
     * @return un {@link Meteor} o null si no se encuentra
     */
    public static Meteor lookup(HttpServletRequest r) {
        // Simulación de la lógica para recuperar una instancia de Meteor
        String meteorId = r.getParameter(""meteorId"");
        
        if (meteorId == null || meteorId.isEmpty()) {
            return null;
        }
        
        // Aquí se debería implementar la lógica para buscar el Meteor en una base de datos o en memoria
        // Por simplicidad, se devuelve una nueva instancia de Meteor si se encuentra un ID válido
        return new Meteor(meteorId);
    }
}

class Meteor {
    private String id;

    public Meteor(String id) {
        this.id = id;
    }

    public String getId() {
        return id;
    }
}",spanish,english,english,spanish,
636767691a6d9265ec0181a6,"public class StringSplitter {
    
    /** 
     * Divide una cadena en la primera ocurrencia del delimitador. No incluye el delimitador en el resultado.
     * @param toSplit la cadena a dividir
     * @param delimiter el delimitador para dividir la cadena
     * @return un array de dos elementos donde el índice 0 es antes del delimitador, y el índice 1 es después del delimitador (ninguno de los elementos incluye el delimitador); o <code>null</code> si no se encontró el delimitador en la cadena de entrada dada
     */
    public static String[] split(String toSplit, String delimiter) {
        if (toSplit == null || delimiter == null) {
            return null;
        }
        
        int index = toSplit.indexOf(delimiter);
        if (index == -1) {
            return null;
        }
        
        String beforeDelimiter = toSplit.substring(0, index);
        String afterDelimiter = toSplit.substring(index + delimiter.length());
        
        return new String[] { beforeDelimiter, afterDelimiter };
    }

    public static void main(String[] args) {
        String[] result = split(""Hello,World"", "","");
        if (result != null) {
            System.out.println(""Before delimiter: "" + result[0]);
            System.out.println(""After delimiter: "" + result[1]);
        } else {
            System.out.println(""Delimiter not found."");
        }
    }
}",none,english,english,spanish,
636767601a6d9265ec0180e2,"import java.util.ArrayList;
import java.util.List;
import javafx.util.Pair;

public class GraphSeparator {

    // Assuming E is a placeholder for an edge type in the graph
    private class E {
        // Edge properties can be defined here
    }

    private List<E> edges; // List of edges in the graph

    /**
     * Calcula la lista de separadores globales del {@code grafo}. Más precisamente, para cada arista $e$ en el $G = (V, E)$, calcula la lista de separadores mínimos $S_e$ en el vecindario de $e$ y luego concatena estas listas. Nota: el resultado puede contener duplicados.
     * @return la lista de separadores mínimos de cada arista $e$ en el grafo inspeccionado
     */
    private List<Pair<List<Pair<Integer, Integer>>, E>> computeGlobalSeparatorList() {
        List<Pair<List<Pair<Integer, Integer>>, E>> globalSeparatorList = new ArrayList<>();

        for (E edge : edges) {
            List<Pair<Integer, Integer>> separators = computeSeparatorsForEdge(edge);
            globalSeparatorList.add(new Pair<>(separators, edge));
        }

        return globalSeparatorList;
    }

    private List<Pair<Integer, Integer>> computeSeparatorsForEdge(E edge) {
        // Placeholder for the logic to compute minimum separators for the given edge
        List<Pair<Integer, Integer>> separators = new ArrayList<>();
        
        // Example logic to add separators (this should be replaced with actual logic)
        separators.add(new Pair<>(1, 2)); // Dummy separator
        separators.add(new Pair<>(3, 4)); // Dummy separator

        return separators;
    }
}",english,english,none,spanish,
636766f31a6d9265ec01768f,"public class ArrayCloner {
    
    /** 
     * <p>Clona un arreglo devolviendo un resultado con tipo convertido y manejando <code>null</code>.</p> 
     * <p>Este método devuelve <code>null</code> para un arreglo de entrada <code>null</code>.</p>
     * @param array  el arreglo a clonar, puede ser <code>null</code>
     * @return el arreglo clonado, <code>null</code> si la entrada es <code>null</code>
     */
    public static char[] clone(final char[] array) {
        if (array == null) {
            return null;
        }
        char[] clonedArray = new char[array.length];
        System.arraycopy(array, 0, clonedArray, 0, array.length);
        return clonedArray;
    }

    public static void main(String[] args) {
        char[] original = {'a', 'b', 'c'};
        char[] cloned = clone(original);
        
        // Print the cloned array
        if (cloned != null) {
            for (char c : cloned) {
                System.out.print(c + "" "");
            }
        } else {
            System.out.println(""Cloned array is null"");
        }
    }
}",english,english,english,spanish,
636766831a6d9265ec0174eb,"import java.io.File;
import java.util.ArrayList;
import java.util.Collections;
import java.util.List;

public class FileManager {
    
    /** 
     * Agrega los archivos especificados en orden inverso.
     */
    private void addReverse(final File[] files) {
        List<File> fileList = new ArrayList<>();
        Collections.addAll(fileList, files);
        Collections.reverse(fileList);
        
        for (File file : fileList) {
            // Aquí se puede agregar la lógica para agregar el archivo
            System.out.println(""Agregando archivo: "" + file.getName());
        }
    }
}",spanish,english,spanish,spanish,
636767841a6d9265ec0183ff,"import javax.swing.*;
import java.awt.*;

public class TableRowSelector {

    /** 
     * Selecciona la fila especificada en el JTable indicado y desplaza el JScrollPane especificado hacia la fila recién seleccionada. 
     * Más importante aún, la llamada a repaint() se retrasa lo suficiente para que la tabla pinte correctamente la fila recién seleccionada, que puede estar fuera de la pantalla.
     * @param row debe pertenecer al JScrollPane especificado
     */
    public static void selectRow(int row, JTable table, JScrollPane pane) {
        if (table == null || pane == null) {
            throw new IllegalArgumentException(""Table and pane cannot be null"");
        }
        
        if (row < 0 || row >= table.getRowCount()) {
            throw new IndexOutOfBoundsException(""Row index is out of bounds"");
        }

        // Select the specified row
        table.setRowSelectionInterval(row, row);
        
        // Scroll to the selected row
        SwingUtilities.invokeLater(() -> {
            Rectangle rect = table.getCellRect(row, 0, true);
            table.scrollRectToVisible(rect);
            pane.repaint();
        });
    }

    public static void main(String[] args) {
        // Example usage
        JFrame frame = new JFrame(""Table Row Selector Example"");
        String[] columnNames = {""Column 1"", ""Column 2""};
        Object[][] data = {
            {""Data 1"", ""Data 2""},
            {""Data 3"", ""Data 4""},
            {""Data 5"", ""Data 6""},
            {""Data 7"", ""Data 8""},
            {""Data 9"", ""Data 10""}
        };
        
        JTable table = new JTable(data, columnNames);
        JScrollPane pane = new JScrollPane(table);
        
        frame.add(pane, BorderLayout.CENTER);
        frame.setSize(400, 300);
        frame.setDefaultCloseOperation(JFrame.EXIT_ON_CLOSE);
        frame.setVisible(true);
        
        // Select a row after a delay
        Timer timer = new Timer(1000, e -> selectRow(2, table, pane));
        timer.setRepeats(false);
        timer.start();
    }
}",english,english,english,spanish,
636766a81a6d9265ec017596,"import java.util.Arrays;

public class ByteVector {
    private byte[] bytes;
    private int size;

    public ByteVector() {
        this.bytes = new byte[10]; // Initial capacity
        this.size = 0;
    }

    /**
     * Inserta un entero en este vector de bytes. El vector de bytes se amplía automáticamente si es necesario.
     * @param intValue un entero.
     * @return este vector de bytes.
     */
    public ByteVector putInt(final int intValue) {
        ensureCapacity(size + 4); // 4 bytes for an integer
        bytes[size++] = (byte) (intValue >> 24);
        bytes[size++] = (byte) (intValue >> 16);
        bytes[size++] = (byte) (intValue >> 8);
        bytes[size++] = (byte) intValue;
        return this;
    }

    private void ensureCapacity(int minCapacity) {
        if (minCapacity - bytes.length > 0) {
            int newCapacity = Math.max(bytes.length * 2, minCapacity);
            bytes = Arrays.copyOf(bytes, newCapacity);
        }
    }

    public byte[] toByteArray() {
        return Arrays.copyOf(bytes, size);
    }
}",english,english,none,spanish,
